City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Max Temp,Wind Speed,lng
382,batagay-alyta,17,RU,1567121061,48,67.8,43.36,3.24,130.41
383,usvyaty,95,RU,1567121061,85,55.75,56.5,6.8,30.75
384,port alfred,66,ZA,1567121061,77,-33.59,55.99,3.0,26.89
385,palm city,40,PK,1567121061,88,33.58,84.99,6.93,73.11
386,ngunguru,32,NZ,1567121062,65,-35.62,58.66,7.49,174.5
387,morondava,0,MG,1567121062,53,-20.3,75.94,17.94,44.28
388,iwanai,96,JP,1567121062,69,42.97,72.16,1.41,140.51
389,verin,0,ES,1567121062,81,41.94,64.0,3.53,-7.44
390,san carlos de bariloche,40,AR,1567121062,90,-41.13,42.8,26.4,-71.31
391,glenwood springs,1,US,1567121062,15,39.55,87.8,14.99,-107.33
392,namibe,98,AO,1567121062,83,-15.19,62.62,8.95,12.15
393,bawku,38,GH,1567121063,91,11.06,74.68,3.62,-0.24
394,salinas,1,US,1567120920,56,36.67,87.01,11.41,-121.66
395,dzhebariki-khaya,79,RU,1567121063,77,62.22,59.2,1.83,135.8
396,bloemfontein,0,ZA,1567121063,32,-29.12,39.2,4.7,26.22
397,terra santa,25,BR,1567121063,50,-2.1,81.88,1.66,-56.49
398,buba,100,GW,1567121063,94,11.59,75.4,5.55,-14.99
399,bethanien,0,NA,1567121064,69,-26.5,36.88,2.3,17.16
400,mandurah,75,AU,1567121064,93,-32.55,57.99,23.04,115.7
401,zhigansk,87,RU,1567121064,45,66.77,57.58,2.06,123.37
402,bathurst,80,AU,1567121064,70,-33.42,52.0,8.01,149.58
403,riyadh,0,SA,1567121064,21,24.63,89.6,4.7,46.72
404,pingdu,0,CN,1567121064,82,36.79,81.0,2.24,119.95
405,mataura,97,NZ,1567121064,77,-46.19,48.99,10.0,168.86
406,clyde river,90,CA,1567121064,93,70.47,44.6,24.16,-68.59
407,atasu,46,KZ,1567121065,55,48.68,54.88,23.38,71.64
408,thiadiaye,40,SN,1567121065,88,14.42,80.6,2.24,-16.71
409,darhan,0,MN,1567121065,74,49.49,59.74,0.74,105.92
410,wagar,0,US,1567121065,55,31.44,91.0,5.5,-87.99
411,castro,75,CL,1567121065,76,-42.48,48.2,6.93,-73.76
412,batemans bay,58,AU,1567121065,72,-35.71,54.0,8.01,150.18
413,porciuncula,87,BR,1567121066,94,-20.96,58.3,2.68,-42.04
414,poltavka,62,RU,1567121066,94,54.36,53.08,2.39,71.76
415,aklavik,90,CA,1567121066,75,68.22,44.6,4.7,-135.01
416,sabang,100,PH,1567121066,89,13.8,78.01,3.0,121.11
417,ancud,75,CL,1567121066,76,-41.87,48.2,6.93,-73.83
418,saint-pierre,0,FR,1567121066,82,48.95,62.6,5.82,4.24
419,hobart,40,AU,1567120852,80,-42.88,50.0,10.29,147.33
420,kapaa,1,US,1567121067,59,22.08,89.6,8.05,-159.32
421,nuuk,40,GL,1567121067,37,64.17,50.0,10.29,-51.74
422,la ronge,75,CA,1567120776,51,55.1,62.6,12.75,-105.3
423,paamiut,34,GL,1567121067,54,61.99,48.76,5.79,-49.67
424,ixtapa,20,MX,1567121067,71,20.71,95.0,10.29,-105.21
425,mirnyy,0,RU,1567121067,83,56.57,50.38,3.71,36.46
426,spring valley,1,US,1567121021,65,41.33,82.4,12.75,-89.2
427,urrutia,27,HN,1567121067,81,14.74,73.42,4.65,-87.04
428,serro,74,BR,1567121068,95,-18.6,53.26,3.91,-43.38
429,praia da vitoria,40,PT,1567121068,93,38.73,66.2,8.95,-27.07
430,ondjiva,18,AO,1567121068,16,-17.07,61.9,8.01,15.73
431,fukue,75,JP,1567121068,94,35.03,78.01,3.36,136.69
432,san antero,40,CO,1567121068,66,9.38,89.6,13.87,-75.76
433,bethel,20,US,1567121068,52,60.79,64.4,8.05,-161.76
434,polunochnoye,87,RU,1567121068,95,60.87,33.28,5.48,60.43
435,pierre,1,US,1567121015,38,44.37,75.0,6.93,-100.35
436,ola,84,RU,1567121069,78,59.58,54.16,5.17,151.3
437,luderitz,0,NA,1567121069,62,-26.65,53.6,14.99,15.16
438,progress,79,RU,1567121069,80,49.74,64.78,2.46,129.68
439,ahipara,17,NZ,1567121069,91,-35.17,68.0,12.48,173.16
440,tipuani,44,BO,1567121069,82,-15.56,53.08,1.9,-68.02
441,college,75,US,1567121040,51,64.86,60.8,4.29,-147.8
442,kidal,26,ML,1567121059,41,18.44,89.98,6.33,1.41
443,saint-francois,0,FR,1567121070,82,46.42,62.6,2.01,3.91
444,palmer,0,AU,1567121070,61,-34.85,55.99,9.17,139.16
445,imbituba,20,BR,1567120962,88,-28.24,66.2,13.87,-48.67
446,iskateley,0,RU,1567121070,87,67.68,35.44,2.42,53.15
447,batsfjord,0,NO,1567121070,82,70.63,60.8,6.93,29.72
448,bilma,0,NE,1567121070,19,18.69,94.12,7.94,12.92
449,lebu,75,ET,1567121070,93,8.96,55.4,6.93,38.73
450,gizo,40,IL,1567121071,78,31.8,80.6,4.7,34.94
451,aksarka,100,RU,1567121034,79,66.56,43.54,7.54,67.8
452,cherskiy,100,RU,1567121071,93,68.75,37.6,13.2,161.3
453,rundu,0,NA,1567121071,23,-17.91,69.8,2.24,19.77
454,eyl,100,SO,1567121071,71,7.98,74.68,25.43,49.82
455,angoche,0,MZ,1567121071,92,-16.23,67.48,1.88,39.91
456,barrow,0,AR,1567121019,45,-38.31,47.5,8.72,-60.23
457,nong kung si,75,TH,1567121072,88,16.65,78.8,11.41,103.3
458,campoverde,40,EC,1567121072,58,-0.91,55.4,14.99,-78.62
459,puerto leguizamo,70,CO,1567121072,85,-0.19,73.6,2.26,-74.78
460,newport,95,GB,1567121072,82,51.59,63.0,8.05,-3.0
461,arsikere,7,IN,1567121072,90,13.31,67.66,2.8,76.26
462,mount isa,0,AU,1567121073,21,-20.73,62.6,11.41,139.49
463,milkovo,0,BG,1567121073,45,41.53,75.99,8.05,24.68
464,camacha,20,PT,1567121073,64,33.08,71.6,11.41,-16.33
465,nyurba,81,RU,1567121073,74,63.29,58.66,1.14,118.35
466,new norfolk,40,AU,1567121073,80,-42.78,51.01,10.29,147.06
467,letpadan,100,MM,1567121073,95,17.78,75.94,3.04,95.75
468,tura,66,RU,1567121074,70,64.27,49.3,3.94,100.22
469,tonantins,68,BR,1567121074,69,-2.86,79.54,0.4,-67.77
470,khatanga,9,RU,1567121074,79,71.98,52.54,7.96,102.47
471,mersing,100,MY,1567121074,90,2.43,76.48,3.06,103.84
472,aleksandrovsk-sakhalinskiy,100,RU,1567121074,85,50.9,60.1,3.36,142.16
473,santiago del estero,0,AR,1567121074,36,-27.8,70.36,13.13,-64.26
474,jalu,0,LY,1567121075,35,29.03,77.92,9.01,21.55
475,tutoia,0,BR,1567121075,74,-2.76,80.6,14.99,-42.27
476,elblag,0,PL,1567121075,82,54.15,68.0,3.36,19.41
477,boke,100,GN,1567121075,95,10.95,74.5,8.86,-14.28
478,port hardy,40,CA,1567121075,77,50.7,62.6,9.17,-127.42
479,carnarvon,0,ZA,1567121075,22,-30.97,43.0,5.06,22.13
480,serenje,0,ZM,1567121077,44,-13.23,60.64,7.81,30.22
481,xapuri,20,BR,1567121077,49,-10.65,93.2,3.36,-68.5
482,surt,0,LY,1567121017,77,31.21,80.44,15.37,16.59
483,black river,20,JM,1567121077,74,18.03,84.2,4.7,-77.85
484,aversa,75,IT,1567121078,94,40.97,81.0,3.36,14.2
485,terrace,20,CA,1567121078,36,54.52,75.2,11.41,-128.61
486,pangnirtung,90,CA,1567121078,33,66.15,57.2,18.34,-65.72
487,verona,59,IT,1567121078,73,45.44,79.0,2.24,10.99
488,savannah bight,20,HN,1567121079,78,16.45,83.86,10.69,-85.85
489,bekhtery,0,UA,1567121079,50,46.25,68.02,11.74,32.3
